CD_CONTRATO_VENDA,CD_PLANO,DT_SUSPENSAO,DT_EXCLUSAO,FG_FATURA_INTERNACAO,CD_PESSOA_EMPRESA,CD_UNIMED,DT_INI_VIGENCIA,CD_TAB_PRECO,CD_CATEG,FG_EXIBE_PESQ_MANUAL,FG_BENEF_CARTAO_UNICO,FG_ENVIA_DADOS_ANS,TP_ACOMOD_INTERN_PADRAO,DT_ADAPTACAO,FG_PLAC,CD_CONTRATANTE_AGRUPADOR,NM_CONTRATANTE_AGRUPADOR,DS_CONVENIO,DS_MOTIVO_SUSP_UN,IND_CO_PARTICIPACAO,TP_REMISSAO,ID_ORIGEM
1647926262513001,4427590,,,N,829608,164,22/06/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21032
1643622001,164753071,,,N,829700,164,22/06/2023,13019,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21037
1647927262519001,4427590,,,N,555008,164,03/07/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21043
1647927262521001,4427590,,,N,806318,164,03/07/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21047
1647927262524001,4427590,,,N,735307,164,05/07/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21051
1647927272528001,4427600,,,N,830630,164,05/07/2023,13541,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21055
1647927262532001,4427590,,,N,581858,164,07/07/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21059
1647921168910001,442759039,,,N,601199,164,02/01/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17800
1647921168919001,442759039,,,N,730751,164,02/01/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17809
1647921178923001,442760032,,,N,488234,164,10/01/2019,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17814
1647921178933001,442760032,,,N,731450,164,18/01/2019,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17827
1647921168942001,442759039,,,N,709128,164,21/01/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17839
1647921168953001,442759039,,,N,731780,164,25/01/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17850
1647922168963001,442759039,,,N,598482,164,05/02/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17860
1647922168972001,442759039,,,N,573844,164,05/02/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17869
1647922168978001,442759039,,,N,717590,164,08/02/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17880
1647922168994001,442759039,,,N,664972,164,15/02/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17890
1647922169008001,442759039,,,N,733214,164,20/02/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17905
1643261001,455753071,,,N,733698,164,20/02/2019,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17912
1647923169024001,442759039,,,N,733853,164,01/03/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17925
1647923169048001,442759039,,,N,734352,164,16/03/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17950
1647923169073001,442759039,,,N,735666,164,25/03/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17975
1647924169081001,442759039,,,N,619062,164,01/04/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17983
1647924169091001,442759039,,,N,581417,164,01/04/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,17993
1647924169101001,442759039,,,N,736225,164,08/04/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18003
1647924179115001,442760032,,,N,736507,164,09/04/2019,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18018
1643266001,455804079,,,N,736612,164,09/04/2019,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18024
1647924169135001,442759039,,,N,695061,164,18/04/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18044
1647924169154001,442759039,,,N,554519,164,26/04/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18064
1647925169162001,442759039,,,N,737716,164,01/05/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18073
1647925169174001,442759039,,,N,737864,164,03/05/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18085
1647925179183001,442760032,,,N,485035,164,07/05/2019,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18094
1647925169204001,442759039,,,N,738266,164,15/05/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18115
1647925169214001,442759039,,,N,738447,164,14/05/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18126
1647925179219001,442760032,,,N,738549,164,17/05/2019,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18131
1647925169230001,442759039,,,N,738763,164,22/05/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18142
1647925169239001,442759039,,,N,634435,164,24/05/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18151
1643271001,455753071,,,N,739020,164,01/06/2019,11430,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18159
1647926169253001,442759039,,,N,739128,164,01/06/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18166
1643272001,455753071,,,N,739296,164,01/06/2019,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18176
1647926169273001,442759039,,,N,739760,164,10/06/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18190
1647926169284001,442759039,,,N,739985,164,14/06/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18201
1647926169293001,442759039,,,N,740150,164,24/06/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18211
1647927179301001,442760032,,,N,488221,164,01/07/2019,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18221
1647927169306001,442759039,,,N,473855,164,01/07/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18228
1647927262537001,4427590,,,N,830826,164,07/07/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21064
1647927262541001,4427590,,,N,823522,164,10/07/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21068
1647927262545001,4427590,,,N,819220,164,12/07/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21072
1643628001,164804079,,,N,598101,164,14/07/2023,13017,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21076
1648002001,455804079,,,N,529965,164,15/04/2016,13907,,S,S,S,01,,N,7,APOSENT/DEMIT (PRE PATROCINADO),UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21083
1647927262553001,4427590,,,N,831367,164,18/07/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21087
1647927272557001,4427600,,,N,831466,164,20/07/2023,13541,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21091
1647957292560001,4500960,,,N,831537,164,20/07/2023,13539,,S,S,S,00,,N,1647952,AMBULAT CO-PARTIC 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21095
1647927262566001,4427590,,,N,753212,164,24/07/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21100
1647927262569001,4427590,,,N,564224,164,24/07/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21104
1643632001,164753071,,,N,831783,164,24/07/2023,13019,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21109
1647958292576001,4500960,,,N,774524,164,01/08/2023,13539,,S,S,S,00,,N,1647952,AMBULAT CO-PARTIC 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21113
1647928262580001,4427590,,,N,832212,164,01/08/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21117
1647928262585001,4427590,,,N,691905,164,03/08/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21122
1647928262589001,4427590,,,N,832269,164,01/08/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21126
1647928262593001,4427590,,,N,484701,164,03/08/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21130
1647928272597001,4427600,,,N,832349,164,04/08/2023,13541,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21134
1647928262599001,4427590,,,N,576658,164,07/08/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21138
1647928262603001,4427590,,,N,832566,164,07/08/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21142
1647958292607001,4500960,,,N,658405,164,09/08/2023,13539,,S,S,S,00,,N,1647952,AMBULAT CO-PARTIC 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21146
1647928262611001,4427590,,,N,493848,164,18/08/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21150
1647928262612001,4427590,,,N,832895,164,10/08/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21155
1647928262616001,4427590,,,N,454516,164,17/08/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21159
1647928262620001,4427590,,,N,753901,164,16/08/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21163
1643635001,164804079,,,N,833249,164,18/08/2023,13017,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21167
1647928262626001,4427590,,,N,833281,164,22/08/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21171
1647928272630001,4427600,,,N,697440,164,22/08/2023,13541,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21175
1647928262634001,4427590,,,N,833379,164,21/08/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21179
1647928262638001,4427590,,,N,686330,164,25/08/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21183
1647928272641001,4427600,,,N,833474,164,24/08/2023,13541,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21187
1643639001,164753071,,,N,833495,164,22/08/2023,13019,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21191
1647929262644001,4427590,,,N,799119,164,01/09/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21195
1647929262648001,4427590,,,N,812774,164,01/09/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21199
1647929272652001,4427600,,,N,574156,164,03/09/2023,13541,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21203
1647929262655001,4427590,,,N,622736,164,05/09/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21207
1647929262659001,4427590,,,N,795499,164,05/09/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21212
1647929262663001,4427590,,,N,735516,164,12/09/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21216
1648006001,455753071,,,N,680387,164,15/04/2016,10974,,S,S,S,02,,N,7,APOSENT/DEMIT (PRE PATROCINADO),UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21220
1643647001,164753071,,,N,834750,164,15/09/2023,13019,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21224
1647929272670001,4427600,,,N,566639,164,20/09/2023,13541,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21228
1647929262674001,4427590,,,N,584028,164,22/09/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21232
1647929262678001,4427590,,,N,835114,164,25/09/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21236
1647929262682001,4427590,,,N,778455,164,25/09/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21240
1647930262687001,4427590,,,N,816848,164,02/10/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21244
1647930272690001,4427600,,,N,535692,164,04/10/2023,13541,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21248
1647930262694001,4427590,,,N,445200,164,09/10/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21252
1647930262698001,4427590,,,N,836177,164,10/10/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21260
1647930272702001,4427600,,,N,836180,164,11/10/2023,13541,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21264
1647930262706001,4427590,,,N,490739,164,13/10/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21268
1647930262710001,4427590,,,N,824445,164,16/10/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21272
1647930262714001,4427590,,,N,836414,164,19/10/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21276
1647930262718001,4427590,,,N,696920,164,20/10/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21280
1647930262722001,4427590,,,N,646174,164,25/10/2023,13540,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,21284
1643279001,455804079,,,N,577676,164,10/07/2019,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18248
1643283001,455753071,,,N,741221,164,15/07/2019,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18260
1647927169341001,442759039,,,N,741317,164,15/07/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18268
1647927169348001,442759039,,,N,741412,164,19/07/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18277
1647928169368001,442759039,,,N,440983,164,01/08/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18298
1647928169373001,442759039,,,N,742015,164,01/08/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18304
1647928169380001,442759039,,,N,711580,164,05/08/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18312
1647928179396001,442760032,,,N,537135,164,01/08/2019,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18328
1647928169403001,442759039,,,N,742532,164,06/08/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18335
1647928169412001,442759039,,,N,669759,164,12/08/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18344
1647928169426001,442759039,,,N,710190,164,25/08/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18359
1647929169433001,442759039,,,N,743226,164,01/09/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18367
1647929169442001,442759039,,,N,701807,164,03/09/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18376
1647929169452001,442759039,,,N,743416,164,06/09/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18386
1647929169456001,442759039,,,N,743559,164,13/09/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18394
1647929179464001,442760032,,,N,743735,164,10/09/2019,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18398
1647929169473001,442759039,,,N,743950,164,12/09/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18412
1647929179484001,442760032,,,N,744180,164,01/09/2019,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18423
1647929169499001,442759039,,,N,486375,164,17/09/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18440
1647929169509001,442759039,,,N,744353,164,25/09/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18448
1647930169516001,442759039,,,N,744513,164,01/10/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18461
1647960199530001,450096042,,,N,744688,164,01/10/2019,11793,,S,S,S,00,,N,1647952,AMBULAT CO-PARTIC 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18477
1647930169535001,442759039,,,N,688966,164,09/10/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18485
1647930179551001,442760032,,,N,489898,164,15/10/2019,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18501
1647930169558001,442759039,,,N,745123,164,16/10/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18509
1647930169569001,442759039,,,N,697868,164,25/10/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18520
1647931169580001,442759039,,,N,462013,164,01/11/2019,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,18534
