CD_TAB_PRECO;NM_TAB_PRECO;TP_TAB_PRECO;ID_ORIGEM
1068;PROASA ESTADUAL;1;
20000000190;190 - MED PF + 20% ICMS 17%/ DIETAS LPM + 50% /MATERIAIS:UNIMED /EQUIPOS LPM +50% INT. NACIONAL;2;
30080242720;OTOCLIN - UD 242 - NENHUM;3;
30000006118;CLINICA MONARI - UD 026 - NENHUM;3;
30001016762;TATIANE WATANABE - UD 198 - NENHUM;3;
20000000172;172 - MED PF + 20% ICMS 17%/ DIETAS LPM + 50% /MATERIAIS: SIMPRO PF /EQUIPOS LPM +50% INT. NACIONAL;2;
20000000173;173 - MED: PF + 20% ICMS 18%/DIETAS LPM +50%/ MAT: SIMPRO PF /EQUIPOS LPM +50% -INTERCAMBIO NACIONAL;2;
20000000174;174 - MED: PF + 20% ICMS 17%/DIETAS LPM +50% /MAT: SIMPRO PF/EQUIPOS LPM +50% - INTERCAMBIO NACIONAL;2;
20000000175;175 -  MED: PF +20% ICMS 20% E 18% MS 1318/DIETA LPM +50%/ MAT SIMPRO PF/EQUIPO LPM +50% -INT NACION;2;
20000000176;176 - MED: PF + 20% ICMS 18%/DIETAS LPM+50%  MAT: SIMPRO PF /EQUIPOS LPM + 50% -INTERCAMBIO NACIONAL;2;
20000000177;177 - MED: PF + 20% ICMS 18% E GEN ICMS 12% DIETA LPM +50%/MAT:SIMPRO PF/EQUIPO LPM +50% -INT NACIOA;2;
20000000178;178 -  MED: PF + 20% ICMS 17,50%/DIETA LPM + 50%  MAT: SIMPRO PF /EQUIPO LPM + 50% -INTER NACIONAL;2;
20000000179;179 - MED: PF + 20% ICMS 18% ALC /DIETA LPM +50% /MAT: SIMPRO PF /EQUIPO LPM +50% -INTER NACIONAL;2;
20000000180;180 - MED: PF + 20% ICMS 17% ALC/ DIETA LPM +50% /MAT: SIMPRO PF /EQUIPO LPM +50% -INTER NACIONAL;2;
30024209324;ENIO BRAGAGNOLO - UD 242 - NENHUM;3;
30080242649;LUIZ AUGUSTO C.LACOMBRE-UD 242 - NENHUM;3;
30080242718;GIELE KAREN B. - UD 242 - NENHUM;3;
30080242764;SEMEGO - UD 242 - NENHUM;3;
20000000194;194 - MED:CMED OU BRASÍNDICE +18%/CONTRASTES BRASÍNDICE/DIETAS E EQUIPOS LPM +20%/MAT: UNIMED;2;
20000000196;196 - MED:CMED OU BRASÍNDICE PF+ 20%/ DIETAS: LPM + 20%/ MATERIAIS: PREÇO UNIMED;2;
20000000195;195 - MED: CMED OU BRASÍNDICE + 20% / MAT: PREÇO UNIMED;2;
20000000181;181 - MED: TNUMM PF + 18% / DIETA E EQUIPO: LPM + 50%/CONTRASTES: TNUMM PF/ MAT: UNIMED;2;
20000000182;182 - MED: TNUMM PF + 19% / DIETA E EQUIPO: LPM + 50%/CONTRASTES: TNUMM PF/MAT: UNIMED;2;
20000000183;183 - MED: TNUMM PF + 20% / DIETA E EQUIPO: LPM + 50%/MAT: UNIMED;2;
20000000184;184 - MED: TNUMM PF + 18% / DIETA E EQUIPO: LPM + 50%/MAT: UNIMED;2;
20000000185;185 - MED: TNUMM PF + 20% / DIETA E EQUIPO: LPM + 50%/MAT: UNIMED;2;
20000000186;186 - MED: TNUMM PF + 19% / DIETA E EQUIPO: LPM /MAT: UNIMED;2;
20000000187;187 - MED: TNUMM PF + 20% / DIETA E EQUIPO: LPM + 50%/CONTRASTES: TNUMM PF /MAT: UNIMED;2;
20000000188;188 - MED: TNUMM PF + 20% / DIETA E EQUIPO: LPM + 50%/MAT: UNIMED;2;
20000000189;189 - MED: TNUMM PF + 18% / DIETA E EQUIPO: LPM / CONTRASTE: TNUMM PF/ MAT: UNIMED;2;
30001012522;MARIANA B. S. MULLER - UD 198 - NENHUM;3;
30001015995;JOANA B. S. PEREIRA - UD 198 - NENHUM;3;
30026010008;RODRIGO R B PEREIRA - UD 26 - NENHUM;3;
40000040842;ACENI - UD 622 - CILINDRO;3;
20000000193;193 - MED:CMED OU BRASÍNDICE +20%/CONTRASTES BRASÍNDICE/DIETAS EQUIPOS LPM +20%/MAT: UNIMED;2;
30000500010;ASSOCIAÇÃO RENAL VIDA - 331 - NENHUM;3;
98;REEMBOLSO;1;
20000000300;TESTE;2;
99999;PACOTE CIRURGICO TABELAO;1;
